cnt_idx	ref_no	ref_norm	ref_type	sigla_prefix	marks	attach_prev	source_column	line_no	group_no
CNT-IDX-0000365	1	122 196 aerari	OTHER			0	p002-c02	60	1
CNT-IDX-0000366	1	122 195 aere al	OTHER			0	p002-c02	61	1
CNT-IDX-0000367	1	"12,98"""	OTHER			0	p002-c02	62	1
CNT-IDX-0000367	2	60 aereun 13 aeris 1	OTHER			0	p002-c02	62	2
CNT-IDX-0000368	1	122 194 aerosu	OTHER			0	p002-c02	64	1
CNT-IDX-0000369	1	27 98 aerugi	OTHER			0	p002-c02	65	1
CNT-IDX-0000370	1	69 10 aerugoa	OTHER			0	p002-c02	66	1
CNT-IDX-0000371	1	69 11? &erum)	OTHER			0	p002-c02	68	1
CNT-IDX-0000372	1	42 2 aes 10	OTHER			0	p002-c02	69	1
CNT-IDX-0000373	1	32 23 aes ali	OTHER			0	p002-c02	70	1
CNT-IDX-0000374	1	75 94 ° Aeseul	OTHER			0	p002-c02	71	1
CNT-IDX-0000375	1	75 84? Aesopi	OTHER			0	p002-c02	72	1
CNT-IDX-0000376	1	"59 56 Aesopi 8 75"" aestim"	OTHER			0	p002-c02	73	1
CNT-IDX-0000377	1	114 84 aestim	OTHER			0	p002-c02	75	1
CNT-IDX-0000378	1	1 70 aestiva	OTHER			0	p002-c02	76	1
CNT-IDX-0000379	1	81,61	REF			0	p002-c03	2	1
CNT-IDX-0000380	1	81 6?	OTHER			0	p002-c03	3	1
CNT-IDX-0000381	1	81,63	REF			0	p002-c03	4	1
CNT-IDX-0000382	1	81,62	REF			0	p002-c03	5	1
CNT-IDX-0000383	1	36 55 36 53	OTHER			0	p002-c03	6	1
CNT-IDX-0000384	1	36,27	REF			0	p002-c03	9	1
CNT-IDX-0000385	1	36,56	REF			0	p002-c03	10	1
CNT-IDX-0000386	1	36,58	REF			0	p002-c03	11	1
CNT-IDX-0000387	1	36 54 31 58	OTHER			0	p002-c03	12	1
CNT-IDX-0000388	1	81 59 1 108 60	OTHER			0	p002-c03	14	1
CNT-IDX-0000389	1	108 59 108 58	OTHER			0	p002-c03	16	1
CNT-IDX-0000390	1	86 80 84 92 83 54	OTHER			0	p002-c03	19	1
CNT-IDX-0000391	1	82 58 84 92	OTHER			0	p002-c03	24	1
CNT-IDX-0000392	1	84,91	REF			0	p002-c03	26	1
CNT-IDX-0000393	1	84,93	REF			0	p002-c03	27	1
CNT-IDX-0000394	1	84,99	REF			0	p002-c03	28	1
CNT-IDX-0000395	1	84,100	REF			0	p002-c03	29	1
CNT-IDX-0000396	1	82,56	REF			0	p002-c03	30	1
CNT-IDX-0000397	1	82,55	REF			0	p002-c03	31	1
CNT-IDX-0000398	1	82,57	REF			0	p002-c03	32	1
CNT-IDX-0000399	1	86,56	REF			0	p002-c03	33	1
CNT-IDX-0000400	1	86,57	REF			0	p002-c03	34	1
CNT-IDX-0000401	1	86,55	REF			0	p002-c03	35	1
CNT-IDX-0000402	1	114 $5	OTHER			0	p002-c03	37	1
CNT-IDX-0000403	1	114,82	REF		°	0	p002-c03	38	1
CNT-IDX-0000404	1	"114 82 1 101 49 115,1"""	OTHER			0	p002-c03	39	1
CNT-IDX-0000405	1	127	REF			0	p002-c03	42	1
CNT-IDX-0000406	1	114 88 8 p enipus 101 48 110 84	OTHER			0	p002-c03	43	1
CNT-IDX-0000407	1	46 35 46 27	OTHER			0	p002-c03	47	1
CNT-IDX-0000408	1	88,1	REF			0	p002-c03	50	1
CNT-IDX-0000409	1	101,77	REF			0	p002-c03	51	1
CNT-IDX-0000410	1	69,5	REF			0	p002-c03	52	1
CNT-IDX-0000411	1	69 +	OTHER			0	p002-c03	53	1
CNT-IDX-0000412	1	46 5.	OTHER			0	p002-c03	54	1
CNT-IDX-0000413	1	27,64	REF			0	p002-c03	55	1
CNT-IDX-0000414	1	58 91 110 81	OTHER			0	p002-c03	56	1
CNT-IDX-0000415	1	110,82	REF			0	p002-c03	58	1
CNT-IDX-0000416	1	101,39	REF			0	p002-c03	60	1
CNT-IDX-0000417	1	101 38?	OTHER			0	p002-c03	61	1
CNT-IDX-0000418	1	41 £7	OTHER			0	p002-c03	62	1
CNT-IDX-0000419	1	101 4T 1 101 38 01 37	OTHER			0	p002-c03	63	1
CNT-IDX-0000420	1	101,40	REF			0	p002-c03	66	1
CNT-IDX-0000421	1	101 42 101 41	OTHER			0	p002-c03	67	1
CNT-IDX-0000422	1	101 £5	OTHER			0	p002-c03	69	1
CNT-IDX-0000423	1	101 44 1 36	OTHER			0	p002-c03	70	1
CNT-IDX-0000424	1	101 £6	OTHER			0	p002-c03	72	1
CNT-IDX-0000425	1	111,11	REF			0	p002-c03	73	1
CNT-IDX-0000426	1	83,51	REF			0	p002-c03	74	1
CNT-IDX-0000427	1	03,56	REF			0	p002-c03	75	1
CNT-IDX-0000428	1	52,37	REF			0	p002-c03	76	1
CNT-IDX-0000429	1	32,35	REF			0	p002-c03	77	1
CNT-IDX-0000430	1	69 21 18 *	OTHER		*	0	p002-c03	78	1
CNT-IDX-0000431	1	69,20	REF			0	p003-c00	1	1
CNT-IDX-0000432	1	69,19	REF			0	p003-c00	2	1
CNT-IDX-0000433	1	69,18	REF			0	p003-c00	3	1
CNT-IDX-0000434	1	32,95	REF			0	p003-c00	4	1
CNT-IDX-0000435	1	69,98	REF		*	0	p003-c00	5	1
CNT-IDX-0000436	1	69,97	REF			0	p003-c00	6	1
CNT-IDX-0000437	1	68,82	REF			0	p003-c00	7	1
CNT-IDX-0000438	1	93,62	REF			0	p003-c00	8	1
CNT-IDX-0000439	1	86,60	REF			0	p003-c00	9	1
CNT-IDX-0000440	1	86,61	REF			0	p003-c00	10	1
CNT-IDX-0000441	1	86,59	REF			0	p003-c00	11	1
CNT-IDX-0000442	1	86,63	REF			0	p003-c00	12	1
CNT-IDX-0000443	1	86,64	REF			0	p003-c00	13	1
CNT-IDX-0000444	1	86,62	REF			0	p003-c00	14	1
CNT-IDX-0000445	1	90,19	REF			0	p003-c00	15	1
CNT-IDX-0000446	1	75,18	REF			0	p003-c00	16	1
CNT-IDX-0000447	1	84,69	REF			0	p003-c00	17	1
CNT-IDX-0000448	1	83,49	REF			0	p003-c00	18	1
CNT-IDX-0000449	1	85,48	REF			0	p003-c00	19	1
CNT-IDX-0000450	1	23,42	REF			0	p003-c00	20	1
CNT-IDX-0000451	1	22,54	REF			0	p003-c00	21	1
CNT-IDX-0000452	1	22,60	REF			0	p003-c00	22	1
CNT-IDX-0000453	1	22,64	REF			0	p003-c00	23	1
CNT-IDX-0000454	1	22,38	REF			0	p003-c00	24	1
CNT-IDX-0000455	1	115,13	REF			0	p003-c00	25	1
CNT-IDX-0000456	1	84,71	REF			0	p003-c00	26	1
CNT-IDX-0000457	1	84,70	REF			0	p003-c00	27	1
CNT-IDX-0000457	2	110.	OTHER			0	p003-c00	27	2
CNT-IDX-0000458	1	4,88	REF			0	p003-c00	28	1
CNT-IDX-0000459	1	18,61	REF			0	p003-c00	29	1
CNT-IDX-0000460	1	114,94	REF			0	p003-c00	30	1
CNT-IDX-0000461	1	128,59	REF			0	p003-c00	31	1
CNT-IDX-0000462	1	121,21	REF			0	p003-c00	32	1
CNT-IDX-0000462	2	194,8 52. 71	OTHER			0	p003-c00	32	2
CNT-IDX-0000462	3	129,2	REF			0	p003-c00	32	3
CNT-IDX-0000463	1	35,85	REF			0	p003-c00	34	1
CNT-IDX-0000464	1	106,12	REF			0	p003-c00	35	1
CNT-IDX-0000465	1	87,14	REF			0	p003-c00	36	1
CNT-IDX-0000466	1	37,25	REF			0	p003-c00	37	1
CNT-IDX-0000467	1	28	REF			0	p003-c00	38	1
CNT-IDX-0000468	1	37 22 121	OTHER			0	p003-c00	39	1
CNT-IDX-0000468	2	125,94	REF			0	p003-c00	39	2
CNT-IDX-0000468	3	1: 132 153.	OTHER			0	p003-c00	39	3
CNT-IDX-0000469	1	44,26	REF			0	p003-c00	43	1
CNT-IDX-0000470	1	26,61	REF		*	0	p003-c00	44	1
CNT-IDX-0000471	1	26,68	REF		°	0	p003-c00	45	1
CNT-IDX-0000472	1	1	REF			0	p003-c00	46	1
CNT-IDX-0000473	1	57,78	REF			0	p003-c00	47	1
CNT-IDX-0000474	1	57 79%	OTHER			0	p003-c00	48	1
CNT-IDX-0000475	1	57,79	REF			0	p003-c00	49	1
CNT-IDX-0000476	1	67,33	REF			0	p003-c00	50	1
CNT-IDX-0000477	1	28,80	REF			0	p003-c00	51	1
CNT-IDX-0000478	1	76,73	REF			0	p003-c00	52	1
CNT-IDX-0000479	1	45,41	REF			0	p003-c00	53	1
CNT-IDX-0000480	1	48,31	REF			0	p003-c00	54	1
CNT-IDX-0000481	1	47,89	REF			0	p003-c00	55	1
CNT-IDX-0000482	1	47,84	REF			0	p003-c00	56	1
CNT-IDX-0000483	1	47,87	REF			0	p003-c00	57	1
CNT-IDX-0000484	1	108,63	REF			0	p003-c00	58	1
CNT-IDX-0000485	1	108,16	REF			0	p003-c00	59	1
CNT-IDX-0000486	1	53,30	REF			0	p003-c00	60	1
CNT-IDX-0000487	1	53,51	REF			0	p003-c00	61	1
CNT-IDX-0000488	1	108,17	REF			0	p003-c00	62	1
CNT-IDX-0000489	1	37,28	REF			0	p003-c00	63	1
CNT-IDX-0000490	1	37,23	REF			0	p003-c00	64	1
CNT-IDX-0000491	1	37,24	REF			0	p003-c00	65	1
CNT-IDX-0000492	1	99,10	REF		°	0	p003-c00	66	1
CNT-IDX-0000493	1	37 2'	OTHER			0	p003-c00	67	1
CNT-IDX-0000494	1	37,26	REF			0	p003-c00	68	1
CNT-IDX-0000495	1	91,57	REF			0	p003-c00	69	1
CNT-IDX-0000496	1	114,75	REF			0	p003-c00	70	1
CNT-IDX-0000497	1	114,97	REF			0	p003-c00	71	1
CNT-IDX-0000498	1	114,7	REF			0	p003-c00	72	1
CNT-IDX-0000499	1	114,93	REF			0	p003-c00	73	1
CNT-IDX-0000500	1	49,42	REF			0	p003-c00	74	1
CNT-IDX-0000501	1	49,45	REF			0	p003-c01	2	1
CNT-IDX-0000502	1	49,44	REF			0	p003-c01	3	1
CNT-IDX-0000503	1	54,69	REF			0	p003-c01	5	1
CNT-IDX-0000504	1	54,70	REF			0	p003-c01	6	1
CNT-IDX-0000505	1	115,20	REF			0	p003-c01	7	1
CNT-IDX-0000506	1	115,17	REF			0	p003-c01	8	1
CNT-IDX-0000507	1	114,69	REF		*	0	p003-c01	9	1
CNT-IDX-0000508	1	93,49	REF			0	p003-c01	10	1
CNT-IDX-0000509	1	93,48	REF			0	p003-c01	11	1
CNT-IDX-0000510	1	114,70	REF			0	p003-c01	12	1
CNT-IDX-0000511	1	114,72	REF			0	p003-c01	13	1
CNT-IDX-0000512	1	114,69	REF			0	p003-c01	14	1
CNT-IDX-0000513	1	114,71	REF			0	p003-c01	15	1
CNT-IDX-0000514	1	114,68	REF			0	p003-c01	16	1
CNT-IDX-0000515	1	108,41	REF			0	p003-c01	17	1
CNT-IDX-0000516	1	42,34	REF			0	p003-c01	18	1
CNT-IDX-0000517	1	42,35	REF			0	p003-c01	19	1
CNT-IDX-0000518	1	105,86	REF			0	p003-c01	20	1
CNT-IDX-0000519	1	114,76	REF			0	p003-c01	21	1
CNT-IDX-0000520	1	86,74	REF			0	p003-c01	22	1
CNT-IDX-0000521	1	86,75	REF			0	p003-c01	23	1
CNT-IDX-0000522	1	86,75	REF		*	0	p003-c01	24	1
CNT-IDX-0000523	1	113,98	REF		°	0	p003-c01	25	1
CNT-IDX-0000524	1	93,45	REF			0	p003-c01	26	1
CNT-IDX-0000525	1	93,44	REF			0	p003-c01	28	1
CNT-IDX-0000526	1	93,45	REF			0	p003-c01	29	1
CNT-IDX-0000527	1	2,110	REF			0	p003-c01	30	1
CNT-IDX-0000528	1	2 102 5	OTHER			0	p003-c01	31	1
CNT-IDX-0000528	2	127 alictnde 20 75	OTHER			0	p003-c01	31	2
CNT-IDX-0000529	1	67 48 1 alienus 2 119	OTHER			0	p003-c01	33	1
CNT-IDX-0000530	1	105,87	REF			0	p003-c01	35	1
CNT-IDX-0000531	1	51 55?	OTHER			0	p003-c01	36	1
CNT-IDX-0000532	1	75,54	REF			0	p003-c01	37	1
CNT-IDX-0000533	1	2 38 9 88	OTHER			0	p003-c01	39	1
CNT-IDX-0000533	2	aliquando tandem 4 22	OTHER			0	p003-c01	39	2
CNT-IDX-0000534	1	93,16	REF			0	p003-c01	42	1
CNT-IDX-0000535	1	5,22	REF			0	p003-c01	43	1
CNT-IDX-0000536	1	49,36	REF			0	p003-c01	44	1
CNT-IDX-0000537	1	3 52 21,104 aliquo modo 20 16	OTHER			0	p003-c01	45	1
CNT-IDX-0000538	1	10,30	REF			0	p003-c01	47	1
CNT-IDX-0000539	1	1,34	REF			0	p003-c01	48	1
CNT-IDX-0000540	1	6,6	REF			0	p003-c01	49	1
CNT-IDX-0000541	1	6,9	REF			0	p003-c01	50	1
CNT-IDX-0000542	1	6,8	REF			0	p003-c01	51	1
CNT-IDX-0000543	1	6,10	REF			0	p003-c01	52	1
CNT-IDX-0000544	1	2,101	REF			0	p003-c01	54	1
CNT-IDX-0000545	1	5,39	REF			0	p003-c01	55	1
CNT-IDX-0000546	1	5,42	REF			0	p003-c01	56	1
CNT-IDX-0000547	1	5,40	REF			0	p003-c01	57	1
CNT-IDX-0000548	1	5,41	REF			0	p003-c01	58	1
CNT-IDX-0000549	1	104.	OTHER			0	p003-c01	59	1
CNT-IDX-0000550	1	20,74	REF			0	p003-c01	60	1
CNT-IDX-0000551	1	2,118	REF			0	p003-c01	61	1
CNT-IDX-0000552	1	22,97	REF			0	p003-c01	62	1
CNT-IDX-0000553	1	78,24	REF		°	0	p003-c01	65	1
CNT-IDX-0000553	2	128	REF			0	p003-c01	65	2
CNT-IDX-0000554	1	78,24	REF			0	p003-c01	66	1
CNT-IDX-0000555	1	92,7	REF			0	p003-c01	69	1
CNT-IDX-0000556	1	50,6	REF			0	p003-c01	70	1
CNT-IDX-0000557	1	29,75	REF			0	p003-c01	71	1
CNT-IDX-0000558	1	25,62	REF			0	p003-c01	72	1
CNT-IDX-0000559	1	50,10	REF			0	p003-c01	73	1
CNT-IDX-0000560	1	104 45% 2 -	OTHER			0	p003-c01	74	1
CNT-IDX-0000561	1	114,88	REF			0	p003-c02	2	1
CNT-IDX-0000562	1	26,13	REF			0	p003-c02	3	1
CNT-IDX-0000563	1	26,17	REF			0	p003-c02	4	1
CNT-IDX-0000564	1	50,14	REF			0	p003-c02	5	1
CNT-IDX-0000565	1	50,19	REF			0	p003-c02	6	1
CNT-IDX-0000566	1	122,131	REF			0	p003-c02	7	1
CNT-IDX-0000567	1	51 95?	OTHER			0	p003-c02	8	1
CNT-IDX-0000568	1	88,94	REF			0	p003-c02	9	1
CNT-IDX-0000569	1	88,95	REF			0	p003-c02	10	1
CNT-IDX-0000570	1	88,96	REF			0	p003-c02	11	1
CNT-IDX-0000571	1	82,7	REF			0	p003-c02	12	1
CNT-IDX-0000572	1	77,98	REF			0	p003-c02	14	1
CNT-IDX-0000573	1	77,97	REF			0	p003-c02	15	1
CNT-IDX-0000574	1	6,5	REF			0	p003-c02	16	1
CNT-IDX-0000575	1	31,3	REF			0	p003-c02	17	1
CNT-IDX-0000576	1	31,4	REF			0	p003-c02	18	1
CNT-IDX-0000577	1	93,33	REF			0	p003-c02	19	1
CNT-IDX-0000578	1	93,34	REF			0	p003-c02	20	1
CNT-IDX-0000579	1	6,21	REF			0	p003-c02	21	1
CNT-IDX-0000580	1	77,99	REF			0	p003-c02	22	1
CNT-IDX-0000581	1	77,95	REF			0	p003-c02	24	1
CNT-IDX-0000582	1	77,96	REF			0	p003-c02	25	1
CNT-IDX-0000583	1	51 84 ° —	OTHER			0	p003-c02	26	1
CNT-IDX-0000584	1	75,53	REF			0	p003-c02	27	1
CNT-IDX-0000585	1	77,92	REF			0	p003-c02	28	1
CNT-IDX-0000586	1	58,80	REF			0	p003-c02	29	1
CNT-IDX-0000587	1	33,30	REF			0	p003-c02	30	1
CNT-IDX-0000588	1	95,15	REF			0	p003-c02	31	1
CNT-IDX-0000589	1	119,18	REF			0	p003-c02	32	1
CNT-IDX-0000590	1	95,14	REF			0	p003-c02	33	1
CNT-IDX-0000591	1	119,17	REF			0	p003-c02	34	1
CNT-IDX-0000592	1	119,16	REF			0	p003-c02	35	1
CNT-IDX-0000593	1	15,58	REF			0	p003-c02	36	1
CNT-IDX-0000594	1	36,27	REF			0	p003-c02	37	1
CNT-IDX-0000595	1	36,27	REF		°	0	p003-c02	38	1
CNT-IDX-0000596	1	36,27	REF		°	0	p003-c02	39	1
CNT-IDX-0000597	1	36,27	REF		°	0	p003-c02	40	1
CNT-IDX-0000598	1	36,27!	OTHER			0	p003-c02	41	1
CNT-IDX-0000599	1	36,274	REF			0	p003-c02	42	1
CNT-IDX-0000600	1	36,27	REF		*	0	p003-c02	43	1
CNT-IDX-0000601	1	127,60	REF			0	p003-c02	44	1
CNT-IDX-0000601	2	129,7	REF			0	p003-c02	44	2
CNT-IDX-0000601	3	120,32	REF		*	0	p003-c02	44	3
CNT-IDX-0000602	1	30,63	REF			0	p003-c02	46	1
CNT-IDX-0000603	1	128,36	REF			0	p003-c02	47	1
CNT-IDX-0000604	1	30,39	REF			0	p003-c02	48	1
CNT-IDX-0000605	1	30,45	REF			0	p003-c02	49	1
CNT-IDX-0000606	1	106,23	REF			0	p003-c02	50	1
CNT-IDX-0000607	1	95 18?	OTHER			0	p003-c02	51	1
CNT-IDX-0000608	1	95,18	REF			0	p003-c02	52	1
CNT-IDX-0000609	1	95,17	REF			0	p003-c02	53	1
CNT-IDX-0000610	1	36,21	REF			0	p003-c02	54	1
CNT-IDX-0000611	1	36,26	REF			0	p003-c02	55	1
CNT-IDX-0000612	1	77,73	REF			0	p003-c02	56	1
CNT-IDX-0000613	1	77,74	REF			0	p003-c02	57	1
CNT-IDX-0000614	1	41,46	REF		°	0	p003-c02	58	1
CNT-IDX-0000615	1	41,45	REF			0	p003-c02	59	1
CNT-IDX-0000616	1	87,51	REF			0	p003-c02	61	1
CNT-IDX-0000617	1	41 46?	OTHER			0	p003-c02	62	1
CNT-IDX-0000618	1	115,16	REF			0	p003-c02	63	1
CNT-IDX-0000619	1	41,43	REF			0	p003-c02	64	1
CNT-IDX-0000620	1	41 44 492! ambitus 41 42	OTHER			0	p003-c02	65	1
CNT-IDX-0000621	1	82,96	REF			0	p003-c02	67	1
CNT-IDX-0000622	1	82 97 3 ambulat 90 32	OTHER			0	p003-c02	68	1
CNT-IDX-0000623	1	"80 39"""	OTHER			0	p003-c02	70	1
CNT-IDX-0000624	1	16,12	REF			0	p003-c02	71	1
CNT-IDX-0000625	1	34,87	REF			0	p003-c02	72	1
CNT-IDX-0000626	1	88,72	REF			0	p003-c02	73	1
CNT-IDX-0000627	1	98,60	REF			0	p003-c02	74	1
CNT-IDX-0000628	1	98,59	REF			0	p003-c02	75	1
CNT-IDX-0000629	1	35,92	REF			0	p003-c03	2	1
CNT-IDX-0000630	1	97,82	REF			0	p003-c03	3	1
CNT-IDX-0000631	1	35,93	REF			0	p003-c03	4	1
CNT-IDX-0000632	1	97,84	REF			0	p003-c03	5	1
CNT-IDX-0000633	1	97,83	REF			0	p003-c03	6	1
CNT-IDX-0000634	1	97,85	REF			0	p003-c03	7	1
CNT-IDX-0000635	1	35,91	REF			0	p003-c03	8	1
CNT-IDX-0000636	1	121,62	REF			0	p003-c03	9	1
CNT-IDX-0000636	2	124,103	REF			0	p003-c03	9	2
CNT-IDX-0000636	3	125,73	REF			0	p003-c03	9	3
CNT-IDX-0000636	4	131,26	REF			0	p003-c03	9	4
CNT-IDX-0000637	1	14,5	REF			0	p003-c03	11	1
CNT-IDX-0000638	1	14,11	REF			0	p003-c03	12	1
CNT-IDX-0000639	1	23,27	REF			0	p003-c03	13	1
CNT-IDX-0000640	1	88,49	REF			0	p003-c03	15	1
CNT-IDX-0000641	1	88,48	REF			0	p003-c03	16	1
CNT-IDX-0000642	1	101,59	REF			0	p003-c03	19	1
CNT-IDX-0000643	1	25,10	REF		°	0	p003-c03	20	1
CNT-IDX-0000644	1	127,59	REF			0	p003-c03	21	1
CNT-IDX-0000644	2	129,6	REF			0	p003-c03	21	2
CNT-IDX-0000645	1	53,55	REF			0	p003-c03	22	1
CNT-IDX-0000646	1	47,5	REF			0	p003-c03	23	1
CNT-IDX-0000647	1	101,60	REF			0	p003-c03	24	1
CNT-IDX-0000648	1	73 99?	OTHER			0	p003-c03	25	1
CNT-IDX-0000649	1	69,72	REF			0	p003-c03	26	1
CNT-IDX-0000650	1	98,69	REF			0	p003-c03	27	1
CNT-IDX-0000651	1	123,944	REF			0	p003-c03	28	1
CNT-IDX-0000652	1	36,25	REF			0	p003-c03	29	1
CNT-IDX-0000653	1	97,82	REF		*	0	p003-c03	30	1
CNT-IDX-0000654	1	120,12	REF			0	p003-c03	31	1
CNT-IDX-0000654	2	125,105	REF			0	p003-c03	31	2
CNT-IDX-0000654	3	131,80	REF			0	p003-c03	31	3
CNT-IDX-0000655	1	121,97	REF			0	p003-c03	33	1
CNT-IDX-0000655	2	124,114	REF			0	p003-c03	33	2
CNT-IDX-0000655	3	125,86	REF			0	p003-c03	33	3
CNT-IDX-0000655	4	129,33	REF			0	p003-c03	33	4
CNT-IDX-0000655	5	132,146	REF			0	p003-c03	33	5
CNT-IDX-0000656	1	31,64	REF			0	p003-c03	35	1
CNT-IDX-0000657	1	65,56	REF			0	p003-c03	36	1
CNT-IDX-0000658	1	65,50	REF			0	p003-c03	39	1
CNT-IDX-0000659	1	65,53	REF			0	p003-c03	40	1
CNT-IDX-0000660	1	52,44	REF			0	p003-c03	41	1
CNT-IDX-0000661	1	59,88	REF			0	p003-c03	42	1
CNT-IDX-0000662	1	52,42	REF			0	p003-c03	44	1
CNT-IDX-0000663	1	59,81	REF			0	p003-c03	45	1
CNT-IDX-0000664	1	52,43	REF			0	p003-c03	46	1
CNT-IDX-0000665	1	52,41	REF		°	0	p003-c03	47	1
CNT-IDX-0000666	1	52,41	REF			0	p003-c03	48	1
CNT-IDX-0000667	1	24,27	REF			0	p003-c03	49	1
CNT-IDX-0000668	1	115,15	REF			0	p003-c03	50	1
CNT-IDX-0000669	1	13,91	REF			0	p003-c03	52	1
CNT-IDX-0000670	1	105,27	REF			0	p003-c03	54	1
CNT-IDX-0000671	1	1,50	REF			0	p003-c03	55	1
CNT-IDX-0000672	1	97,81	REF			0	p003-c03	56	1
CNT-IDX-0000673	1	97 81?	OTHER			0	p003-c03	57	1
CNT-IDX-0000674	1	97,81	REF		°	0	p003-c03	58	1
CNT-IDX-0000675	1	55,45	REF			0	p003-c03	59	1
CNT-IDX-0000676	1	88,52	REF			0	p003-c03	60	1
CNT-IDX-0000677	1	88,51	REF			0	p003-c03	61	1
CNT-IDX-0000678	1	78 25?	OTHER			0	p003-c03	62	1
CNT-IDX-0000679	1	99,76	REF		°	0	p003-c03	63	1
CNT-IDX-0000680	1	128,8	REF			0	p003-c03	64	1
CNT-IDX-0000681	1	114,58	REF			0	p003-c03	65	1
CNT-IDX-0000682	1	111,36	REF			0	p003-c03	66	1
CNT-IDX-0000683	1	111 76? 76 °	OTHER		°	0	p003-c03	67	1
CNT-IDX-0000684	1	111,77	REF			0	p003-c03	70	1
CNT-IDX-0000685	1	111 76”	OTHER			0	p003-c03	71	1
CNT-IDX-0000686	1	115,2	REF			0	p003-c03	72	1
CNT-IDX-0000687	1	115,3	REF			0	p003-c03	73	1
CNT-IDX-0000688	1	44,14	REF			0	p003-c03	74	1
CNT-IDX-0000689	1	115 1 a	OTHER			0	p004-c00	1	1
CNT-IDX-0000690	1	85,40	REF			0	p004-c00	2	1
CNT-IDX-0000691	1	85 41 a	OTHER			0	p004-c00	3	1
CNT-IDX-0000692	1	3-4 25 a	OTHER			0	p004-c00	5	1
CNT-IDX-0000693	1	56 3 a	OTHER			0	p004-c00	6	1
CNT-IDX-0000694	1	110 9 ü	OTHER			0	p004-c00	7	1
CNT-IDX-0000695	1	110 10 E	OTHER			0	p004-c00	8	1
CNT-IDX-0000696	1	87 28 s	OTHER			0	p004-c00	9	1
CNT-IDX-0000697	1	86 83 E	OTHER			0	p004-c00	10	1
CNT-IDX-0000698	1	87 31 8	OTHER			0	p004-c00	11	1
CNT-IDX-0000699	1	120,23	REF			0	p004-c00	12	1
CNT-IDX-0000699	2	121,111	REF			0	p004-c00	12	2
CNT-IDX-0000699	3	124,12	REF			0	p004-c00	12	3
CNT-IDX-0000699	4	127,7	REF			0	p004-c00	12	4
CNT-IDX-0000699	5	129,44	REF			0	p004-c00	12	5
CNT-IDX-0000699	6	a 132 161 a	OTHER	a		0	p004-c00	12	6
CNT-IDX-0000700	1	100 26 4	OTHER			0	p004-c00	15	1
CNT-IDX-0000701	1	100 30 8	OTHER			0	p004-c00	16	1
CNT-IDX-0000702	1	100 29 à	OTHER			0	p004-c00	17	1
CNT-IDX-0000703	1	100 28 n	OTHER			0	p004-c00	18	1
CNT-IDX-0000704	1	100 27 E	OTHER			0	p004-c00	19	1
CNT-IDX-0000705	1	99 57 é	OTHER			0	p004-c00	20	1
CNT-IDX-0000706	1	99 56 é	OTHER			0	p004-c00	21	1
CNT-IDX-0000707	1	113,26	REF			0	p004-c00	22	1
CNT-IDX-0000708	1	81,29	REF			0	p004-c00	23	1
CNT-IDX-0000709	1	81 28 ° E:	OTHER			0	p004-c00	24	1
CNT-IDX-0000710	1	70 9 ° E	OTHER			0	p004-c00	25	1
CNT-IDX-0000711	1	60 16 é	OTHER			0	p004-c00	26	1
CNT-IDX-0000712	1	70 9 É	OTHER			0	p004-c00	27	1
CNT-IDX-0000713	1	113 20 lg	OTHER			0	p004-c00	28	1
CNT-IDX-0000714	1	70 10 é	OTHER			0	p004-c00	29	1
CNT-IDX-0000715	1	70,11	REF			0	p004-c00	30	1
CNT-IDX-0000716	1	36,35	REF			0	p004-c00	31	1
CNT-IDX-0000717	1	102 19 é	OTHER			0	p004-c00	32	1
CNT-IDX-0000718	1	102 20 i	OTHER			0	p004-c00	33	1
CNT-IDX-0000719	1	16 29 i	OTHER			0	p004-c00	34	1
CNT-IDX-0000720	1	119 20 i	OTHER			0	p004-c00	35	1
CNT-IDX-0000721	1	95 89 i	OTHER			0	p004-c00	38	1
CNT-IDX-0000722	1	27 62 «	OTHER			0	p004-c00	39	1
CNT-IDX-0000723	1	27,61	REF			0	p004-c00	40	1
CNT-IDX-0000724	1	27 63 i	OTHER			0	p004-c00	41	1
CNT-IDX-0000725	1	27 60 2	OTHER			0	p004-c00	42	1
CNT-IDX-0000726	1	119,19	REF			0	p004-c00	43	1
CNT-IDX-0000727	1	16,25	REF			0	p004-c00	44	1
CNT-IDX-0000728	1	114,1	REF			0	p004-c00	45	1
CNT-IDX-0000729	1	62,22	REF			0	p004-c00	46	1
CNT-IDX-0000730	1	62,23	REF			0	p004-c00	47	1
CNT-IDX-0000731	1	122,186	REF			0	p004-c00	48	1
CNT-IDX-0000732	1	122,187	REF			0	p004-c00	49	1
CNT-IDX-0000733	1	114,78	REF			0	p004-c00	50	1
CNT-IDX-0000734	1	62,24	REF			0	p004-c00	51	1
CNT-IDX-0000735	1	62,21	REF			0	p004-c00	52	1
CNT-IDX-0000736	1	62,20	REF			0	p004-c00	53	1
CNT-IDX-0000737	1	78,4	REF			0	p004-c00	54	1
CNT-IDX-0000738	1	62,18	REF			0	p004-c00	55	1
CNT-IDX-0000739	1	25 88 B	OTHER			0	p004-c00	56	1
CNT-IDX-0000740	1	62 17 E	OTHER			0	p004-c00	57	1
CNT-IDX-0000741	1	62,19	REF			0	p004-c00	58	1
CNT-IDX-0000742	1	9,75	REF			0	p004-c00	59	1
